uid,slug,name,state,area_ha,n_buildings,cls,start_period,start_is_pseudo,review_type,period,offset,n_valid,clear_frac,rmse,vegetation,soil,high_albedo,low_albedo,ndvi,ndbi,swir,soil_area_m2,high_albedo_area_m2,chip
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-01-H1,-74,28286,1.0,0.03846,0.05534,0.46083,0.00049,0.48335,0.29632,0.2551,0.36259,1273805.72312,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-01-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-01-H2,-73,28286,1.0,0.03434,0.10228,0.30604,0.00012,0.59157,0.33753,0.18557,0.29861,100.03972,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-01-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-02-H1,-72,28286,1.0,0.03594,0.08651,0.32449,0.0001,0.5889,0.33091,0.20906,0.30482,1500.59576,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-02-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-04-H1,-68,1781,0.0644,0.01268,0.35277,0.19252,0.00178,0.45294,0.61424,-0.11394,0.27271,0.0,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-04-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-04-H2,-67,27962,1.0,0.01741,0.3859,0.14144,0.00108,0.47158,0.68043,-0.14214,0.26071,300.11915,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-04-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-05-H1,-66,26404,0.954,0.01749,0.39024,0.11021,0.00055,0.49899,0.69932,-0.1673,0.24373,300.11915,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-05-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-05-H2,-65,26778,0.9676,0.02499,0.29451,0.17874,0.0023,0.52445,0.6169,-0.04424,0.27181,9703.8526,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-05-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-06-H1,-64,28286,1.0,0.02936,0.26079,0.21586,0.00027,0.52308,0.59173,0.00962,0.28693,10404.13062,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-06-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-06-H2,-63,28286,1.0,0.02326,0.30883,0.19176,0.00033,0.49908,0.61896,-0.04646,0.28106,2901.15181,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-06-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-07-H1,-62,3839,0.1387,0.02236,0.1969,0.20492,0.00531,0.59287,0.4503,0.01795,0.25917,5902.34333,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-07-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-07-H2,-61,28286,1.0,0.02783,0.20865,0.34916,0.00044,0.44175,0.43483,0.08197,0.33925,172668.55243,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-07-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-08-H1,-60,28286,1.0,0.02747,0.19025,0.42842,0.00088,0.38046,0.35728,0.10222,0.36916,823026.756,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-08-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-08-H2,-59,28286,1.0,0.02601,0.17074,0.46904,0.00078,0.35945,0.33643,0.11894,0.38167,1262201.11589,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-08-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-09-H1,-58,28286,1.0,0.0314,0.13087,0.48309,0.00045,0.3856,0.32015,0.17132,0.38747,1429867.68245,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-09-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-09-H2,-57,28286,1.0,0.0382,0.09516,0.37798,0.0002,0.52666,0.36728,0.20908,0.33424,377349.81447,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-09-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-10-H1,-56,28286,1.0,0.03584,0.14356,0.33246,0.00031,0.52366,0.43046,0.15377,0.32338,83833.28328,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-10-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-10-H2,-55,28286,1.0,0.03422,0.16486,0.31962,0.0003,0.51521,0.44467,0.12892,0.32086,42917.03881,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-10-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-11-H1,-54,28286,1.0,0.03637,0.15544,0.25746,0.00034,0.58676,0.46322,0.13504,0.29307,4001.5887,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-11-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-11-H2,-53,28286,1.0,0.03649,0.18341,0.19343,0.00037,0.6228,0.51192,0.09115,0.26736,0.0,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-11-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2023-12-H2,-51,28286,1.0,0.03499,0.15957,0.23153,0.00011,0.60878,0.45029,0.11918,0.27848,0.0,0.0,results/chips_pos16par/site-0b303fbd-30208100/2023-12-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-01-H1,-50,28286,1.0,0.03377,0.1364,0.26017,0.00021,0.60321,0.41489,0.14252,0.28485,1300.51633,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-01-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-01-H2,-49,28286,1.0,0.03752,0.11655,0.26509,0.00015,0.61821,0.39658,0.17369,0.2849,1000.39718,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-01-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-02-H1,-48,27186,0.9823,0.03163,0.11092,0.26739,0.00195,0.61974,0.38986,0.15061,0.27895,14305.6796,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-02-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-02-H2,-47,28286,1.0,0.03482,0.15018,0.30648,0.0003,0.54304,0.4566,0.13954,0.30935,29111.5578,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-02-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-03-H1,-46,28286,1.0,0.03096,0.18965,0.24327,0.00023,0.56685,0.49871,0.0798,0.28549,4501.78729,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-03-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-03-H2,-45,28286,1.0,0.02017,0.33693,0.07818,0.00037,0.58451,0.67826,-0.13491,0.22632,0.0,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-03-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-04-H1,-44,734,0.0265,0.01803,0.38319,0.10195,0.0,0.51486,0.70133,-0.14814,0.24588,0.0,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-04-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-04-H2,-43,137,0.005,0.01783,0.39316,0.03453,0.08904,0.48327,0.58633,-0.22234,0.24756,0.0,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-04-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-05-H1,-42,28286,1.0,0.02032,0.33928,0.0557,0.00031,0.60471,0.68106,-0.14596,0.21776,0.0,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-05-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-05-H2,-41,28286,1.0,0.02396,0.28598,0.14509,0.00027,0.56865,0.6008,-0.05009,0.25434,1400.55605,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-05-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-06-H1,-40,21992,0.7946,0.02677,0.29796,0.22175,0.00942,0.47086,0.60517,-0.02427,0.29959,39615.72814,2200.87379,results/chips_pos16par/site-0b303fbd-30208100/2024-06-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-06-H2,-39,24948,0.9014,0.0252,0.31935,0.24366,0.0021,0.43489,0.60837,-0.02699,0.31074,11104.40864,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-06-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-07-H1,-38,28286,1.0,0.02371,0.27293,0.21817,0.00043,0.50846,0.56592,-0.00843,0.28794,2701.07237,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-07-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-07-H2,-37,24816,0.8967,0.02513,0.28474,0.25369,0.00436,0.45721,0.55843,-0.00412,0.31022,27110.76345,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-07-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-08-H1,-36,28286,1.0,0.03017,0.24156,0.22132,0.00029,0.53683,0.54633,0.03836,0.29153,7502.97881,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-08-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-08-H2,-35,25623,0.9258,0.03124,0.23315,0.2688,0.00112,0.49694,0.50631,0.05952,0.31296,13005.16328,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-08-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-09-H1,-34,28286,1.0,0.03496,0.17594,0.26942,0.00027,0.55437,0.46685,0.11595,0.30317,12004.7661,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-09-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-09-H2,-33,28286,1.0,0.03793,0.16397,0.23713,0.00029,0.59861,0.48519,0.13073,0.28854,5202.06531,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-09-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-10-H1,-32,28286,1.0,0.03538,0.12279,0.31875,0.0003,0.55816,0.39481,0.17712,0.31545,23309.25418,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-10-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-10-H2,-31,28286,1.0,0.03734,0.117,0.33709,0.00036,0.54554,0.36665,0.19197,0.32556,35514.09972,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-10-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-11-H1,-30,28286,1.0,0.0375,0.16766,0.22221,0.00018,0.60996,0.4617,0.12621,0.28321,0.0,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-11-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-11-H2,-29,28286,1.0,0.03959,0.16065,0.23304,0.00024,0.60606,0.49008,0.1371,0.28572,800.31774,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-11-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-12-H1,-28,28286,1.0,0.03891,0.1219,0.28947,0.0006,0.58802,0.40518,0.18377,0.30382,2200.87379,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-12-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2024-12-H2,-27,28286,1.0,0.04356,0.08869,0.27762,0.00026,0.63343,0.38805,0.22763,0.2914,700.27802,0.0,results/chips_pos16par/site-0b303fbd-30208100/2024-12-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-01-H1,-26,28286,1.0,0.04004,0.09222,0.31092,0.00031,0.59656,0.35504,0.21833,0.30605,1800.71492,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-01-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-02-H2,-23,28286,1.0,0.03876,0.10882,0.31148,0.00022,0.57948,0.38041,0.20014,0.31023,2100.83407,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-02-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-03-H1,-22,28286,1.0,0.03861,0.09511,0.35538,0.00036,0.54915,0.3722,0.21404,0.3252,25109.9691,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-03-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-03-H2,-21,28286,1.0,0.03077,0.16495,0.319,0.00036,0.51569,0.45076,0.11731,0.31454,5602.22418,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-03-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-04-H1,-20,28286,1.0,0.02672,0.28281,0.18121,0.00036,0.53561,0.62392,-0.02524,0.27283,900.35746,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-04-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-04-H2,-19,5258,0.19,0.01713,0.39197,0.1816,0.03679,0.38964,0.59966,-0.1361,0.29707,1300.51633,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-04-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-05-H1,-18,10003,0.3614,0.01455,0.4362,0.1291,0.00535,0.42936,0.69715,-0.17564,0.2664,0.0,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-05-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-05-H2,-17,28286,1.0,0.02024,0.38137,0.11292,0.00046,0.50526,0.69779,-0.13589,0.25329,0.0,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-05-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-06-H2,-15,14238,0.5145,0.01991,0.42713,0.20455,0.00659,0.36174,0.67275,-0.12372,0.30616,11104.40864,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-06-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-07-H1,-14,8089,0.2923,0.01894,0.38708,0.20654,0.02312,0.38326,0.61254,-0.11307,0.30519,2000.79435,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-07-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-07-H2,-13,28286,1.0,0.02293,0.40911,0.11442,0.00066,0.47581,0.70323,-0.13478,0.2656,700.27802,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-07-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-08-H1,-12,28286,1.0,0.02424,0.31646,0.1772,0.00037,0.50598,0.61874,-0.04941,0.27936,1400.55605,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-08-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-08-H2,-11,28286,1.0,0.02698,0.27996,0.18678,0.00037,0.53289,0.57995,-0.01198,0.27984,900.35746,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-08-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-09-H1,-10,28286,1.0,0.0285,0.27924,0.16311,0.00039,0.55727,0.59546,-0.01154,0.27185,100.03972,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-09-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-09-H2,-9,19272,0.6963,0.02713,0.23695,0.21764,4e-05,0.54537,0.53461,0.03214,0.28627,0.0,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-09-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-10-H1,-8,28286,1.0,0.03587,0.18266,0.27143,0.0006,0.54532,0.4489,0.11905,0.30987,2500.99294,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-10-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-10-H2,-7,28286,1.0,0.03566,0.18274,0.29902,0.00032,0.51792,0.42257,0.12065,0.32065,5602.22418,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-10-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-11-H1,-6,28286,1.0,0.03474,0.17459,0.25344,0.00034,0.57163,0.43849,0.11406,0.29493,200.07944,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-11-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-11-H2,-5,28286,1.0,0.03843,0.09677,0.30551,6e-05,0.59766,0.36013,0.2072,0.30297,1200.47661,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-11-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-12-H1,-4,28038,1.0,0.0447,0.073,0.33763,0.0002,0.58917,0.31439,0.24959,0.31493,89235.42802,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-12-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2025-12-H2,-3,28286,1.0,0.04597,0.04957,0.36639,0.00037,0.58367,0.29282,0.28724,0.32587,74129.43068,0.0,results/chips_pos16par/site-0b303fbd-30208100/2025-12-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2026-01-H1,-2,28011,1.0,0.04869,0.02478,0.46954,0.00063,0.50506,0.25766,0.3101,0.35739,1004598.84329,0.0,results/chips_pos16par/site-0b303fbd-30208100/2026-01-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2026-02-H1,0,28286,1.0,0.03972,0.01377,0.51838,0.01587,0.45198,0.1879,0.2944,0.37822,1452876.81748,900.35746,results/chips_pos16par/site-0b303fbd-30208100/2026-02-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2026-02-H2,1,128,0.0046,0.04381,0.0,0.51481,0.48394,0.00125,0.04634,0.04432,0.57663,8503.37599,4201.66814,results/chips_pos16par/site-0b303fbd-30208100/2026-02-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2026-03-H1,2,28286,1.0,0.03593,0.02117,0.55156,0.03089,0.39638,0.19142,0.25337,0.3937,1797013.44573,14605.79876,results/chips_pos16par/site-0b303fbd-30208100/2026-03-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2026-03-H2,3,28286,1.0,0.03367,0.01303,0.63422,0.04073,0.31203,0.16057,0.26184,0.43193,2548911.96257,36314.41746,results/chips_pos16par/site-0b303fbd-30208100/2026-03-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2026-04-H2,5,1039,0.0375,0.01063,0.05099,0.17414,0.02946,0.74541,0.17895,0.10365,0.21709,0.0,0.0,results/chips_pos16par/site-0b303fbd-30208100/2026-04-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2026-05-H1,6,28286,1.0,0.02771,0.03355,0.48895,0.05615,0.42135,0.14787,0.20603,0.37824,1488791.07606,800.31774,results/chips_pos16par/site-0b303fbd-30208100/2026-05-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2026-05-H2,7,14870,0.5373,0.02427,0.053,0.37126,0.12408,0.45167,0.13611,0.14505,0.36863,175169.54537,32212.78904,results/chips_pos16par/site-0b303fbd-30208100/2026-05-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2026-06-H1,8,19656,0.7102,0.03021,0.01819,0.68389,0.11057,0.18735,0.11378,0.21449,0.48731,1702375.87296,58523.23475,results/chips_pos16par/site-0b303fbd-30208100/2026-06-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2026-06-H2,9,26951,0.9738,0.01996,0.01395,0.67418,0.11479,0.19708,0.10212,0.17003,0.46489,2463478.04382,10304.0909,results/chips_pos16par/site-0b303fbd-30208100/2026-06-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2026-07-H1,10,23518,0.8498,0.02627,0.00792,0.70568,0.1302,0.1562,0.06918,0.19189,0.48954,2151754.28404,34713.78198,results/chips_pos16par/site-0b303fbd-30208100/2026-07-H1.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2026-07-H2,11,26273,0.9493,0.02838,0.00395,0.71057,0.13507,0.1504,0.06704,0.19025,0.4944,2364738.84263,74629.62927,results/chips_pos16par/site-0b303fbd-30208100/2026-07-H2.png
30208100-d06b-11f0-b7e3-a5e0cc128db7,site-0b303fbd-30208100,Site 0b303fbd,,277.93,23,positive,2026-02-H1,False,Greenfield,2026-08-H1,12,27298,0.9863,0.03378,0.0031,0.71373,0.17598,0.10719,0.06508,0.16919,0.51534,2404454.61048,148759.05995,results/chips_pos16par/site-0b303fbd-30208100/2026-08-H1.png
